event_id,event_type,event_time,event_date,occurred_at,session_id,subject,dataschema,user_id,user_name,dataset_id,task_id,feature,feature_gen,action,input_type,targets,params,changes_raw,event_category
1c2a6660-b034-46f5-a14c-268eb812d854,annotation.line.create,2026-03-24 13:42:25.417,2026-03-24,2026-03-24 13:42:30.710,683fbb51-a739-49b3-8b45-848a91894c24,,,65b06f6ca77629dfabc6fc16,,,69c242a469c2db3419673478,ld,unknown,,,,,"[{""object_id"": 65, ""object_type"": ""line"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 65, ""pointCount"": 2, ""isClosed"": false}}, {""object_id"": 63, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 63}}, {""object_id"": 64, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 64}}]",create
f0f3b1e6-da1d-428f-afde-d4e80050aa69,annotation.line.create,2026-03-24 13:42:27.028,2026-03-24,2026-03-24 13:42:30.710,683fbb51-a739-49b3-8b45-848a91894c24,,,65b06f6ca77629dfabc6fc16,,,69c242a469c2db3419673478,ld,unknown,,,,,"[{""object_id"": 68, ""object_type"": ""line"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 68, ""pointCount"": 2, ""isClosed"": false}}, {""object_id"": 66, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 66}}, {""object_id"": 67, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 67}}]",create
e8b0bb6c-1a81-4f68-8f7b-a54979ab6311,annotation.line.create,2026-03-24 13:42:28.106,2026-03-24,2026-03-24 13:42:30.710,683fbb51-a739-49b3-8b45-848a91894c24,,,65b06f6ca77629dfabc6fc16,,,69c242a469c2db3419673478,ld,unknown,,,,,"[{""object_id"": 71, ""object_type"": ""line"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 71, ""pointCount"": 2, ""isClosed"": false}}, {""object_id"": 69, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 69}}, {""object_id"": 70, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 70}}]",create
dd446c61-1b8d-440c-9f45-911b5d1af0fa,annotation.line.create,2026-03-24 13:42:29.185,2026-03-24,2026-03-24 13:42:30.710,683fbb51-a739-49b3-8b45-848a91894c24,,,65b06f6ca77629dfabc6fc16,,,69c242a469c2db3419673478,ld,unknown,,,,,"[{""object_id"": 74, ""object_type"": ""line"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 74, ""pointCount"": 2, ""isClosed"": false}}, {""object_id"": 72, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 72}}, {""object_id"": 73, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 73}}]",create
03eea07e-89b3-4e6b-9391-e4c43703d32b,annotation.lane.create,2026-03-24 13:42:34.921,2026-03-24,2026-03-24 13:43:00.705,683fbb51-a739-49b3-8b45-848a91894c24,,,65b06f6ca77629dfabc6fc16,,,69c242a469c2db3419673478,ld,unknown,,,,,"[{""object_id"": 75, ""object_type"": ""lane"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 75, ""boundaries"": {""left"": {""trackingId"": 71, ""startPointTrackingId"": 69, ""endPointTrackingId"": 70}, ""right"": {""trackingId"": 74, ""startPointTrackingId"": 72, ""endPointTrackingId"": 73}}, ""subClassId"": ""e670700ca179d23e99946c18""}}]",create
e80f1296-ef4d-4bbb-bc80-a8103cdf7101,annotation.lane.create,2026-03-24 13:42:41.851,2026-03-24,2026-03-24 13:43:00.705,683fbb51-a739-49b3-8b45-848a91894c24,,,65b06f6ca77629dfabc6fc16,,,69c242a469c2db3419673478,ld,unknown,,,,,"[{""object_id"": 76, ""object_type"": ""lane"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 76, ""boundaries"": {""left"": {""trackingId"": 65, ""startPointTrackingId"": 63, ""endPointTrackingId"": 64}, ""right"": {""trackingId"": 68, ""startPointTrackingId"": 66, ""endPointTrackingId"": 67}}, ""subClassId"": ""e670700ca179d23e99946c18""}}]",create
114bec30-42aa-4860-907f-f09f8a15fd5a,annotation.topology.create,2026-03-24 13:42:44.433,2026-03-24,2026-03-24 13:43:00.705,683fbb51-a739-49b3-8b45-848a91894c24,,,65b06f6ca77629dfabc6fc16,,,69c242a469c2db3419673478,ld,unknown,,,,,"[{""object_id"": 77, ""object_type"": ""topology"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 77, ""sourceTrackingId"": 76, ""destinationTrackingId"": 75}}]",create
dc8b041f-ab67-4117-9460-132d881eb50b,annotation.line.create,2026-03-24 13:47:02.699,2026-03-24,2026-03-24 13:47:30.711,683fbb51-a739-49b3-8b45-848a91894c24,,,65b06f6ca77629dfabc6fc16,,,69c242a469c2db3419673478,ld,unknown,,,,,"[{""object_id"": 81, ""object_type"": ""line"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 81, ""pointCount"": 3, ""isClosed"": false}}, {""object_id"": 78, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 78}}, {""object_id"": 79, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 79}}, {""object_id"": 80, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 80}}]",create
3b8ea7d0-0e89-4755-a9d1-7e18748ba467,annotation.line.create,2026-03-24 13:49:15.710,2026-03-24,2026-03-24 13:49:30.740,683fbb51-a739-49b3-8b45-848a91894c24,,,65b06f6ca77629dfabc6fc16,,,69c242a469c2db3419673478,ld,unknown,,,,,"[{""object_id"": 85, ""object_type"": ""line"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 85, ""pointCount"": 3, ""isClosed"": false}}, {""object_id"": 82, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 82}}, {""object_id"": 83, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 83}}, {""object_id"": 84, ""object_type"": ""point"", ""action"": ""create"", ""old"": null, ""new"": {""trackingId"": 84}}]",create
